,userAcceleration.mag
110,0.7642609475231611
111,0.8997501582850653
112,0.949532311223794
113,0.652838225031286
114,0.6077050480183623
115,0.5959629872810895
116,0.4639942665712584
117,0.4581613546983202
118,0.3554981976578784
119,0.3171185864451972
120,0.38628666833195263
121,0.5813986076170117
122,0.7566344316524327
123,0.8010760434403215
124,0.7537323121506734
125,0.39063946644188424
126,0.1995963280574069
127,0.5218858606103445
128,1.0072811014180698
129,0.9185570129404054
130,0.4969872682876293
131,0.26002302230571817
132,0.38230030228081174
133,0.13571622043808912
134,1.2102640949916676
135,1.705757663570356
136,0.4273845880644271
137,1.1543209449342935
138,1.0628678090661132
139,1.1276969346655155
140,0.9802433783984464
141,0.7504748872973699
142,0.3374361463773553
143,0.10824315099349242
144,0.1436415655059496
145,0.10984119798144956
146,0.13095519900332317
147,0.20112238111408687
148,0.24172391317575512
149,0.20478491189294196
150,0.1780007746724715
151,0.28148338637475573
152,0.31814006895234054
153,0.3541522825042922
154,0.2813321515379997
155,0.32356854469030205
156,0.39045687468144286
157,0.5431149883219943
158,0.5041201187861876
159,0.5371680346111447
160,0.5677483681922829
161,0.5522324467993528
162,0.6171359070293998
163,0.8236897145655032
164,0.9212480720272906
165,0.863239407935597
166,0.755643997490882
167,0.8418097651049197
168,0.877464678762057
169,0.4468054483665121
170,0.4174788856912407
171,0.589335566248975
172,0.6464747059135415
173,0.7474017720235884
174,0.8388631712871891
175,0.7386667022832423
176,0.5982073972285867
177,0.5283234402077954
178,0.43294551613338134
179,0.4359810654695912
180,0.39330509676204295
181,0.19155463054439587
182,0.4859115016883218
183,0.7728858490236445
184,1.256243374484817
185,0.5852059490358928
186,0.5043059588394727
187,0.4332194785844699
188,0.33817196896697393
189,1.337086727005021
190,0.7880963049291628
191,0.9559829233982164
192,0.9798979773144753
193,1.0969264844910986
194,1.0355645939090425
195,1.3074991622062324
196,0.9325821460043078
197,0.48302555403001196
198,0.38964973039385
199,0.3110239684815304
200,0.26228275860223826
201,0.2636997180525607
202,0.3557268581439979
203,0.21275274943699315
204,0.1964925391484369
205,0.21412274622982022
206,0.30295441424907477
207,0.7316744158784014
208,0.5839791376162337
209,0.5200457394076026
210,0.706186223375251
211,0.624638847559932
212,0.4916942140294107
213,0.40396247890243464
214,0.35737299867505373
215,0.3938815316792601
216,0.5317247843518299
217,1.0976249841790229
218,0.5921722247927539
219,1.0002204916562147
220,0.9224648398421481
221,0.5474133840764216
222,0.4068434870475377
223,0.5503991034422204
224,0.9023074352464353
225,0.8956171081829555
226,0.7886724000451645
227,0.7374462148489203
228,0.717921358039305
229,0.7307605923618213
230,0.5980510299447698
231,0.4847035357081687
232,0.31148422275614535
233,0.2440092449170726
234,0.19363800810791246
235,0.22496385849731507
236,0.3453779874195806
237,0.2646088219277657
238,0.58271861763805
239,0.8727708864908362
240,0.5203161149791538
241,0.49025860262620585
242,0.8012527744313901
243,0.8947553232912336
244,0.779806906923759
245,0.4814585250320114
246,0.31185732823841095
247,0.7356438478136006
248,0.28838439616768446
249,0.28293203925677973
250,0.2453730596398064
251,0.2305916598405068
252,0.20996133869357944
253,0.3436041034795714
254,0.32930130663724977
255,0.38406702833099327
256,0.4611959499106643
257,0.5464903553998002
258,0.49296470900968153
259,0.5374646514869607
260,0.6681455959878805
261,0.7551398367971326
262,0.720377694973963
263,0.2830033082580484
264,0.3193355074290988
265,0.5684524113529645
266,0.29529561304563934
267,0.27941102570049015
268,0.4074294910938579
269,0.4990771472447922
270,0.47098770676207674
271,0.2785255110057246
272,0.624279461137398
273,0.7006305833069235
274,0.30850112920700956
275,0.36118739647723036
276,0.4324755910395406
277,0.5304128603691656
278,0.7865207638079238
279,0.48981900257544114
280,0.9538822660868583
281,0.6749803989257762
282,0.5583579353434498
283,0.8754433147822879
284,0.6789897968754759
285,0.303151133004645
286,0.37367520345214233
287,0.3329272024422156
288,0.32818047568525466
289,0.2219814072979987
290,0.21773712428292977
291,0.23221152296989914
292,0.3030503774110832
293,0.5209717812991409
294,0.6217850383886702
295,0.3355359801824538
296,0.35100940348799764
297,0.5435115675135167
298,0.8502015502608778
299,0.7881799524099811
300,0.4683034580333568
301,0.23960259509446052
302,0.3950963352032008
303,0.31412614083517465
304,0.22824165371596827
305,0.43706237793477487
306,0.5047046464230343
307,0.548423566940736
308,0.4345573713021101
309,0.1648922163414635
310,0.6337085531015026
311,0.49215975703118997
312,0.2428039041366509
313,0.4146316913418462
314,0.6635807285131177
315,0.6591363590661647
316,0.9001224156574483
317,1.5322229615150662
318,0.8682055672483332
319,0.7414741449517981
320,1.0178474150490338
321,1.8600813994019187
322,0.5636683880137328
323,0.5118135797817405
324,0.36736200598592117
325,0.3143896160196771
326,0.30677654025202117
327,0.22284865910747592
328,0.3213396047984126
329,0.3427903394292202
330,0.3076685159355763
331,0.5535585129451086
332,0.41868326200482375
333,0.23396322751449639
334,0.3125552483801863
335,0.5865392098410813
336,0.804115778980863
337,0.7468025653604838
338,0.43902886024155635
339,0.2512885463545842
340,0.11433729409951943
341,0.15600787931703963
342,0.3684847461415466
343,0.4123657393576726
344,0.44326143520500405
345,0.4075239531831227
346,0.2570510040478348
347,0.46723834203113085
348,0.8491031568195939
349,0.2012044327965962
350,0.54632642345854
351,0.6883955123248552
352,0.9322988262772832
353,0.6456368790365061
354,0.16782004681801277
355,1.3456635531082797
356,0.6993322582985858
357,0.5567707162495168
358,0.3835448054321685
359,0.6800533055143544
360,0.6484511046694268
361,0.15382209485311268
362,0.44095898214119644
363,0.3269530816891011
364,0.2560093634576673
365,0.28064721426196265
366,0.3028817302083437
367,0.4041784293625774
368,0.39357954016691465
369,0.31921192423999445
370,0.35958559819047253
371,0.7091727282538437
372,0.848778709772459
373,0.8940070483911187
374,0.3974651306328644
375,0.3146640444045045
376,0.4087989360284589
377,0.24502347159813076
378,0.30150075084981126
379,0.5520866049941802
380,0.5647848562789197
381,0.49754142837556753
382,0.12277350383938711
383,0.880364248363142
384,0.9002209750822294
385,0.3503825546684652
386,0.40207347315011965
387,0.38170918193436215
388,0.6919478474032563
389,0.7818177391655934
390,0.5346722533384354
391,0.8042354164832584
392,1.131143301518424
393,1.297618917087756
394,0.571514836903645
395,0.49557211340934026
396,0.14037391685779796
397,0.1572574132338441
398,0.2605846729874955
399,0.19461823702315262
400,0.22776197117605032
401,0.2221638910489281
402,0.3688760820289112
403,0.33234972319832007
404,0.31309196294699104
405,0.35556029923207116
406,0.5505053153185716
407,0.5403082667154002
408,0.3701770827982197
409,0.5184043348535967
410,0.8814567590262157
411,0.8397815592503802
412,0.37934195519478203
413,0.1969114209917749
414,0.15348900296112422
415,0.19958235051476872
416,0.5282395925051434
417,0.5516639275038744
418,0.5422237693203794
419,0.47471247734707794
420,0.42829181267915917
421,0.23464560734222148
422,0.940600659762686
423,0.7649552671529232
424,0.3156021382009317
425,0.22528782644652587
426,0.35656707549772454
427,0.41849569101485384
428,0.6574287469247143
429,0.5185539379167802
430,0.9085604350872868
431,0.6600321528842363
432,0.6066773153341074
433,2.1664190909177754
434,0.30340170007928435
435,0.7270304782297645
436,0.26690409532451903
437,0.301938849580507
438,0.3287236498550112
439,0.3818442298909333
440,0.428182265721036
441,0.5008182530639234
442,0.3700649888397982
443,0.3787960019878774
444,0.43106185323918417
445,0.5667115762952085
446,0.6925286890930945
447,0.3994392424900188
448,0.3021151170299163
449,0.4403127474250546
450,0.8105027743727963
451,1.0183113938957964
452,0.6486064488709621
453,0.4075631075993017
454,0.17470584149649943
455,0.2847003516295686
456,0.07757975525870135
457,0.34386691420082854
458,0.500451198665764
459,0.6104989502210466
460,0.563271772445593
461,0.49039535033480897
462,0.3886163519385153
463,0.060336317139845365
464,0.16750009565967416
465,0.06148438431016442
466,0.591952427185665
467,0.47880177615689773
468,0.16069817903448688
469,0.14766052751497258
470,0.7710794290091002
471,0.7413164204629492
472,0.2507119922799865
473,0.5726175275784002
474,0.6468744458486515
475,0.8159128983402578
476,1.0363016702461691
477,1.0607246557825456
478,0.7727914712902827
479,0.8797412585152523
480,0.5897888457541394
481,0.28236913574610095
482,0.31494069956421955
483,0.41810045272159174
484,0.5534396644883705
485,0.4755947249581306
486,0.5984752707723185
487,0.6216654900555442
488,0.4830350037047004
489,0.35606870477900743
490,0.4111969104091128
491,0.7206063998112979
492,0.6376728918638458
493,0.5877811146175079
494,0.5913550410286531
495,0.7052768075777057
496,0.8051069320761062
497,0.7912708378052359
498,0.2608826442885766
499,0.3306106487531822
500,0.38788635683406036
501,0.547752131482845
502,0.6735910019514809
503,0.5382979933419778
504,0.5624250788060575
505,0.5562665259765321
506,0.7359277572927929
507,0.5658349515052953
508,0.5576664472576774
509,0.8054601895425992
510,0.8048525473408157
511,0.6528362000295326
512,0.4282758086934166
513,0.3967623939475615
514,0.3933822949218736
515,0.34414753220385
516,0.3014473503366715
517,0.285484252688305
518,0.41473676374659624
519,0.8825923481341769
520,0.8375881061446612
521,0.3060713210968973
522,0.42892839997137056
523,0.5865238729412469
524,1.1095849387266394
525,1.6137635527626097
526,1.1307519565744735
527,1.1342489833092204
528,0.9071682360786227
529,0.8812208317811149
530,1.1456462868957416
531,1.4008812682740106
532,0.3807009719911415
533,0.2881424087565036
534,0.22968068773408004
535,0.35458608112135476
536,0.4047093569921505
537,0.3048491127525222
538,0.2849079368304786
539,0.28925177511987715
540,0.30573933642401985
541,0.34679785319548906
542,0.3457485997672297
543,0.3628796711500935
544,0.45948602265030875
545,0.5559777314839147
546,0.5867064588369554
547,0.6207810907220032
548,0.5567426794749976
549,0.5795778225570748
550,0.6286882481087108
551,0.5293846184599624
552,0.5333297728619696
553,0.5286403880531642
554,0.5943717377020883
555,0.6598910023003799
556,0.7172147961970666
557,0.7742302005443858
558,0.5803516458312149
559,0.2834177080565009
560,0.36826740342989905
561,0.4394497398554242
562,0.5020865197642732
563,0.6774949407183791
564,0.7110943612376629
565,0.7114080794326137
566,0.7006766836423202
567,0.5979938616482614
568,0.3439527057750818
569,0.2789618011359261
570,0.14061328014095964
571,0.28850593284367654
572,0.6918507290890138
573,0.7891336985492383
574,0.4149814034267078
575,0.2742986431519485
576,0.3569422548186191
577,0.27951889424151627
578,0.6453276109558618
579,0.5988903790327575
580,0.8305212226276942
581,0.9422057172067043
582,0.9255629209470311
583,0.731066159160715
584,0.7671383938514614
585,0.8449443389602654
586,0.23373683100658313
587,0.13601615071747913
588,0.1008885115808534
589,0.20915988270220465
590,0.32232926209235174
591,0.29694134368086905
592,0.3002619880337835
593,0.3170375775235484
594,0.3513722234027613
595,0.3745431700538671
596,0.341847678678677
597,0.3871743407316657
598,0.3060070141696102
599,0.24706971726619997
600,0.2448352511669837
601,0.23100809161152774
602,0.39442758820980056
603,0.502977502559508
604,0.5824367161546394
605,0.7856049217653871
606,0.8689966278818347
607,0.9953544706234055
608,0.9422218543087397
609,0.492808066833326
610,0.4110495860319044
611,0.3154496012281518
612,0.3059433771026919
613,0.29915253044224777
614,0.3234510411932538
615,0.38898406536129476
616,0.4931483557987393
617,0.486346331712289
618,0.45352460104056097
619,0.3244247440778832
620,0.42580824545915025
621,0.5679677118824625
622,0.17272201926216585
623,0.21629441373738706
624,0.33835544351465663
625,0.3163180496493996
626,0.28660093399359315
627,0.4939580607106235
628,0.08112531774359963
629,0.5221025287402848
630,0.8212439268432979
631,0.5843133000103626
632,1.8696102879972072
633,0.33137560288440066
634,0.631815519594921
635,0.35400142133047996
636,0.35406334455009597
637,0.2611213412764264
638,0.3202757073304187
639,0.45075517678890825
640,0.39535169490720534
641,0.3135123101984992
642,0.354422235931946
643,0.46629925734124855
644,0.4724755837183547
645,0.49285366237555744
646,0.3771766329201744
647,0.38549585860551083
648,0.41890714858665273
649,0.5186724116231747
650,0.8908131216776052
651,0.8952302991722297
652,0.6097574289379343
653,0.34618562051881935
654,0.3027363175537418
655,0.3016096140742201
656,0.1704357451534155
657,0.463791507486931
658,0.6122200923213806
659,0.598439385433479
660,0.4982312647536282
661,0.34112639803158007
662,0.2951343017441382
663,0.25513110073646444
664,0.34700381162315785
665,0.3080065845659796
666,0.2492144377719718
667,0.18772354796615157
668,0.1678563640080411
669,0.34524618041333927
670,0.23587657121469272
671,0.7988761898717472
672,0.6821313277346233
673,1.4670873508697428
674,0.7679758606818317
675,0.6636399329975555
676,0.2619068089244722
677,0.4385338247455947
678,0.45060883191744033
679,0.26775546205073014
680,0.28655202036803024
681,0.34005722709420544
682,0.36085756074661923
683,0.34176424388458193
684,0.4309408807829678
685,0.4475065148732474
686,0.30485175629148015
687,0.5122314684202834
688,0.685099808122875
689,0.44775245485982534
690,0.5470088701337484
691,0.7228491034469089
692,0.690313186398029
693,0.6863091451474329
694,0.5453642299720436
695,0.4354101979386794
696,0.3931729371014745
697,0.32999134497740995
698,0.4057137571367281
699,0.42465332434469416
700,0.44372333745477033
701,0.31542926719947845
702,0.17527149303295153
703,0.5250842600164282
704,0.21706994304371108
705,0.27581666761818435
706,0.5136806886257259
707,0.6601941494204565
708,0.5526492401415205
709,0.5601090436227574
710,0.30339152488822096
711,1.215416263755344
712,0.8118664397873581
713,0.25726055488550903
714,1.2412966210547742
715,0.4042234349774886
716,0.4063215910113564
717,0.30213642252796996
718,0.271673464915144
719,0.2646868252728118
720,0.11367801820052986
721,0.37135906158056786
722,0.3283629887578683
723,0.23651478739605267
724,0.23420869099800712
725,0.3111120919700807
726,0.32365835799651455
727,0.16554156499501868
728,0.22954089270759573
729,0.35939698296591194
730,0.7811658588756935
731,0.5545368491831719
732,0.5920132041171041
733,0.2606911508547998
734,0.18172864141075837
735,0.1887855452358575
736,0.3668856053335971
737,0.566742504021006
738,0.6038899288206419
739,0.6136947978417284
740,0.4474194430878032
741,0.2763666320053852
742,0.6823762791898615
743,0.6244999968983186
744,0.11918402427338984
745,0.3967585245221582
746,0.6505446109268755
747,0.5148818793014568
748,0.8414764520608999
749,0.31361881490433574
750,0.630496230600152
751,0.959738151948749
752,1.0548320434088072
753,1.353149552819643
754,0.4425769484620725
755,0.385979804923781
756,0.32997067373631855
757,0.12861220514399085
758,0.09780757327528375
759,0.23508459673913132
760,0.4992148673777655
761,0.3251457416559534
762,0.21770703993670024
763,0.31990432641650846
764,0.3590782846539178
765,0.5122438287319818
766,0.6390749573000025
767,0.37723668837216773
768,0.2987268248885593
769,0.4418641558035682
770,0.7033352867793567
771,0.8667161069617895
772,0.606538313030595
773,0.6334774825595618
774,0.31936614866482016
775,0.0824959444578944
776,0.45645135705352
777,0.5567203360943445
778,0.5062900921043192
779,0.5053072720038769
780,0.5081879250493856
781,0.36481388883785654
782,0.27931271489497206
783,0.31936747541977406
784,0.3260186411188783
785,0.16075762134654764
786,0.13884823865285437
787,0.43404119583859774
788,0.6625074308722884
789,0.584834359923389
790,0.8367717439427552
791,0.43363177721310975
792,0.41852499575055246
793,0.7214510015413381
794,3.2368780754205124
795,1.8800385493712621
796,1.1562403273415958
797,0.1969156487763225
798,0.25850030420291575
799,0.15018977747503315
800,0.28621327609144886
801,0.2789266295282686
802,0.4271914746433968
803,0.40343458416947847
804,0.28768714835042597
805,0.3424766215626988
806,0.34050564245838866
807,0.42472266325568264
808,0.5172791971730547
809,0.5164399112045853
810,0.39711904485431065
811,0.2267148292679594
812,0.3313214939088619
813,0.6475136281453852
814,0.8865877466026699
815,0.7343931370444579
816,0.4056156032748247
817,0.3207126133799542
818,0.16332170974184662
819,0.14220810583437218
820,0.2782396644495533
821,0.43308444691076126
822,0.5817554674371354
823,0.6432654610236741
824,0.6464418609101673
825,0.5756886313459734
826,0.30754903464325806
827,0.8557741813060267
828,0.6228677005953993
829,0.5195103799357622
830,0.5812530808950608
831,0.4775851841294912
832,0.4746013914602442
833,0.45265685310287745
834,0.3383618509495419
835,1.505113156997174
836,1.210269969207697
837,0.9275640587549735
838,0.5848583788379884
839,0.29864536522102597
840,0.20675932873028965
841,0.25539802327739347
842,0.3390582272117873
843,0.3653525435808542
844,0.39952522000119084
845,0.36929163968468065
846,0.38806067941109407
847,0.3412131916881292
848,0.3264126408750126
849,0.33615178705311083
850,0.5143311612035576
851,0.580378957820664
852,0.735601003646678
853,0.7731626171983486
854,0.6796945894775094
855,0.5846929949263973
856,0.3328760141088571
857,0.6821373609515902
858,1.0175199112990372
859,1.0715766400342066
860,0.9319900496019257
861,0.9644045600234374
862,0.46061743025856067
863,0.4860827907640837
864,0.5414267106044917
865,0.3423944460487056
866,0.5464447124787648
867,0.6522213381674966
868,0.7973123007260079
869,0.8156880892559362
870,0.7993457792732754
871,0.6795132149767215
872,0.5355021101713792
873,0.3927783679850507
874,0.34739395973015996
875,0.6185875255628746
876,0.9139764779588149
877,0.795493198858419
878,0.4885095700280599
879,0.4187352828339164
880,0.47015102941182635
881,0.20667839593677903
882,0.6657870923208109
883,2.175676107483143
884,1.2994277978225648
885,1.7550965420836542
886,1.2240307806619897
887,1.237196880474567
888,1.123207145262173
889,0.7698196531818345
890,0.7550150681112265
891,0.45816175592796915
892,0.26104845157556483
893,0.2804106191444967
894,0.23122477075131886
895,0.15993156077835294
896,0.18866077994909275
897,0.17974132257497158
898,0.13750426931917417
899,0.14311739509577445
900,0.20294972471526046
901,0.19565294778510234
902,0.2786787787489387
903,0.3916625761277174
904,0.3300325844170542
905,0.3188083162089721
906,0.36290593013754946
907,0.461707371439963
908,0.4803966862479382
909,0.5440879268730376
910,0.5714412595236713
911,0.620739515778559
912,0.6099850816323297
913,0.5111975638459165
914,0.2605301482189729
915,0.3071722141226319
916,0.6090110220152013
917,0.6184876629173779
918,0.8590405349813244
919,0.6444412037028668
920,0.43401219424573767
921,0.3831729911123695
922,0.542257111387209
923,0.5793384817065064
924,0.5003351443432692
925,0.659169305145499
926,0.6440522326752699
927,0.604192581569817
928,0.5421272888261575
929,0.431036762038924
930,0.3858311054865846
931,0.33720225310486884
932,0.31609625993042056
933,0.23827821535339735
934,0.19791318333804853
935,0.3359143330880658
936,0.6954459236676853
937,0.7697820736864427
938,0.5875534849620075
939,0.41772992880448484
940,0.2742936944627054
941,0.1814495958606687
942,0.8603533986763812
943,0.9207290741331023
944,0.3849322127258253
945,0.9401800218580483
946,0.9446699976399165
947,0.8475208938156038
948,0.8517178855342888
949,0.6765234891258396
950,0.3276455609160606
951,0.1820091153376665
952,0.19216526416082588
953,0.23845258287131216
954,0.27441329634877387
955,0.3042404970857759
956,0.36550718950658145
957,0.36386898935056283
958,0.33432412712216864
959,0.3747103738902888
960,0.42720075414142233
961,0.27131178776639986
962,0.2819243104416502
963,0.29898708869280627
964,0.35235107257960774
965,0.42097585830662543
966,0.5075611834862866
967,0.4234322339902809
968,0.3450032689192959
969,0.7274863891407178
970,0.9873594182029156
971,0.9383853788566828
972,0.872212023106194
973,0.5808079265282112
974,0.25492952696774845
975,0.27901200865195747
976,0.43623546558481463
977,0.5609707645510592
978,0.5669332265029101
979,0.6254677472979722
980,0.6029186703445167
981,0.5712639168457956
982,0.41979220902370257
983,0.24988561707509296
984,0.7088399749760166
985,0.2048449449437305
986,0.3324481359926688
987,0.5108062552416522
988,0.4143327508718084
989,0.9386936293679637
990,1.0644424680225792
991,1.1076369370538344
992,1.2708358421944197
993,1.3000186844291892
994,0.9055204429442772
995,0.3414939587489067
996,0.3635160395966043
997,0.19153889979061695
998,0.4864987282090262
999,0.1467066246527402
1000,0.3041731288904396
1001,0.39442037095844834
1002,0.20848511233658867
1003,0.31147293801709314
1004,0.3447576226060854
1005,0.44772171520599696
1006,0.5308546657805693
1007,0.4483102964342889
1008,0.352076125242823
1009,0.333882518867041
1010,0.5946481524616049
1011,0.6164900089701373
1012,1.1324841214644028
1013,0.7276889521471382
1014,0.4344930895480387
1015,0.1438727294521098
1016,0.08149348157981716
1017,0.265286230841331
1018,0.45410782455601884
1019,0.5084970825717685
1020,0.5886259622578671
1021,0.6053249722636594
1022,0.4671806015033158
1023,0.26387450106821614
1024,0.25702399331968984
1025,0.32738998583646384
1026,0.16330216086139215
1027,0.11172023386119455
1028,0.21448397916394593
1029,0.39600251048320384
1030,0.8232851985764107
1031,0.6797734860297215
1032,0.8461153908663994
1033,1.6614064223759337
1034,0.8493687018568556
1035,1.0740971612703387
1036,1.4815244339237204
1037,0.3079424526189917
1038,0.21753937681716382
1039,0.23897805543605877
1040,0.3032905695104943
1041,0.21625019572245477
1042,0.34840967547414636
1043,0.44231899268853464
1044,0.45149217774840783
1045,0.4217930703876013
1046,0.42150736411241974
1047,0.3772832647931789
1048,0.4030057933218827
1049,0.5305445259664828
1050,0.6334830066087014
1051,0.48377914868770433
1052,0.5155025698655633
1053,0.5865189296911055
1054,0.982732641960162
1055,0.9098471168383181
1056,0.6348439229361812
1057,0.4072477739693613
1058,0.21856717825190494
1059,0.2400520418700911
1060,0.20107757452784236
1061,0.4939469129562407
1062,0.6250754010541447
1063,0.7954899991489522
1064,0.7964279377752892
1065,0.6887506263126009
1066,0.5007161552955925
1067,0.13515219749600818
1068,0.8050203152728508
1069,0.8424832972557972
1070,0.5270737026194723
1071,0.6933268448329402
1072,0.9103893970170127
1073,1.0768924445300934
1074,2.117040177216767
1075,1.5252153996209847
1076,0.6381359937419296
1077,0.8438839979446228
1078,0.3618842461851579
1079,0.16017249287877117
1080,0.15925024656181852
1081,0.24242964284921917
1082,0.20133852128442783
1083,0.31999676971807073
1084,0.5088402968378192
1085,0.4135861849119238
1086,0.3537853464037198
1087,0.533958468153657
1088,0.5757568012850566
1089,0.6593733858770764
1090,0.6093668386038085
1091,0.8060919970232927
1092,0.9702571862619725
1093,0.6355843003245124
1094,0.100072706823589
1095,0.1643571288688142
1096,0.2616547763045804
1097,0.3129874365833235
1098,0.32921125040617916
1099,0.6265128391892699
1100,0.7397369433886617
1101,0.742021902337795
1102,0.5397345613484466
1103,0.32469933079850966
1104,0.7210318551437238
1105,0.7898826864629962
1106,0.5728526757788602
1107,0.6470989359943345
1108,0.8520328391447128
1109,0.538466988561973
1110,1.707579664264306
1111,2.101078507925394
1112,0.4278983233830204
1113,0.4229287949253396
1114,0.2729109738009815
1115,0.16355242230245323
1116,0.5987698249427739
1117,0.3701500344522474
1118,0.3983050967399237
1119,0.391478098957017
1120,0.3052861347097178
1121,0.36597016990186504
1122,0.3086685031486044
1123,0.2962626588299646
1124,0.3978262494431457
1125,0.277328857093884
1126,0.3285797747062348
1127,0.377848288086634
1128,0.5967621144149484
1129,0.8530768849839971
1130,0.34651601369777996
1131,0.1462152906641436
1132,0.17624233112677554
1133,0.12400203385832016
1134,0.3442383734812259
1135,0.52918502636507
1136,0.5975379599263966
1137,0.5264359375128184
1138,0.3317979154786841
1139,0.22393407771261614
1140,0.12629592607839732
1141,0.09723512606563536
1142,0.08746173003662802
1143,0.20092526982935718
1144,0.5196514560558837
1145,0.6797545583760362
1146,0.6711198859831229
1147,0.5869486442424072
1148,0.6697539455628463
1149,0.5920975290389245
1150,0.610443696760807
1151,1.2239565728427624
1152,2.3541864769811673
1153,1.2048824379710246
1154,0.561657056836287
1155,0.30506536581690163
1156,0.18146400142728034
1157,0.12982535263191083
1158,0.047335747062869936
1159,0.4864408846396446
1160,0.5717605363576608
1161,0.33410924011167364
1162,0.3712695852692488
1163,0.3923488589406116
1164,0.4225757236153066
1165,0.5278437095087901
1166,0.45527856524769533
1167,0.37509770361600453
1168,0.5268590064039904
1169,0.9353643928143726
1170,1.101760568664989
1171,0.942739229619729
1172,0.3202438323106317
1173,0.3257051029827442
1174,0.20381992833871768
1175,0.1777411720564484
1176,0.26755944314488317
1177,0.4902892138982868
1178,0.5734350646803872
1179,0.6576190503277715
1180,0.5730878249430884
1181,0.5077094909236974
1182,0.2323636399288838
1183,0.668871910888774
1184,0.26101572033883325
1185,0.3719123509672676
1186,0.22013564446040992
1187,0.21531848859538283
1188,0.39437113042665783
1189,0.390100852377946
1190,0.647720595471535
1191,0.5190808838591534
1192,0.5862169285998144
1193,1.1250776164456389
1194,1.2783308442633308
1195,0.47502770306898945
1196,0.6422866024657529
1197,0.6019814339769957
1198,0.3251970836185343
1199,0.2909696498416974
1200,0.1985830051766766
1201,0.5969416507817159
1202,0.41279487582696567
1203,0.32421320827813294
1204,0.3923548548113047
1205,0.5422372103185099
1206,0.5401347791301723
1207,0.49321758010131794
1208,0.5320844755722535
1209,0.5261090101309803
1210,0.665062047421141
1211,0.5622720641949055
1212,0.21152503872118772
1213,0.3798564734225284
1214,0.8598017657233555
1215,1.0532036926677575
1216,0.9939368819105164
1217,0.598285611321215
1218,0.287836415759021
1219,0.5049878234185454
1220,0.13714730290457774
1221,0.07481549985798397
1222,0.36079071953973535
1223,0.4230412280582118
1224,0.5707042964390578
1225,0.5864847077460758
1226,0.528923540766527
1227,0.47554716295442234
1228,0.24250847588898825
1229,0.3422170025831563
1230,0.1289076477715733
1231,0.4516497306641509
1232,0.5683047476917644
1233,0.32371676341209144
1234,0.22256980680676344
1235,0.47301814233071443
1236,0.7520730886084144
1237,0.7763642299558887
1238,0.6585920871966198
1239,1.2585023745309343
1240,0.7196443772649099
1241,1.015480441999746
1242,1.0602353343465778
1243,0.801771732034748
1244,0.7066415909787649
1245,0.5617463522533992
1246,0.36110294344549454
1247,0.4056193870921359
1248,0.32519443802592934
1249,0.393571197073668
1250,0.500026233089825
1251,0.491247206463304
1252,0.41457867716273106
1253,0.35476334224804
1254,0.41598800181495615
1255,0.5231119805825517
1256,0.4144479459534092
